OfftakeName,Month,Year,Week,transaction_date,transaction_sum,transaction_avg
Water Ordering - 32287,9,2021,37,9/09/2021,1175.971634,167.9959477
Water Ordering - 32288,9,2021,37,9/09/2021,67.44273376,67.44273376
Water Ordering - 32340,9,2021,37,9/09/2021,98.4333725,98.4333725
Water Ordering - 32286,9,2021,37,9/10/2021,234.5277061,58.63192654
Water Ordering - 32287,9,2021,37,9/10/2021,337.8082428,168.9041214
Water Ordering - 32288,9,2021,37,9/10/2021,67.44273376,67.44273376
Water Ordering - 32340,9,2021,37,9/10/2021,98.4333725,98.4333725
Water Ordering - 32286,9,2021,37,9/11/2021,237.8672066,59.46680164
Water Ordering - 32287,9,2021,37,9/11/2021,338.6477203,169.3238602
Water Ordering - 32288,9,2021,37,9/11/2021,67.44273376,67.44273376
Water Ordering - 32340,9,2021,37,9/11/2021,98.4333725,98.4333725
Water Ordering - 32286,9,2021,38,9/12/2021,241.2035904,60.3008976
Water Ordering - 32287,9,2021,38,9/12/2021,169.5643921,169.5643921
Water Ordering - 32288,9,2021,38,9/12/2021,67.44273376,67.44273376
Water Ordering - 32340,9,2021,38,9/12/2021,98.4333725,98.4333725
Water Ordering - 32286,9,2021,38,9/13/2021,183.08778,61.02926
Water Ordering - 32287,9,2021,38,9/13/2021,851.0245209,170.2049042
Water Ordering - 32288,9,2021,38,9/13/2021,202.9503479,67.65011597
Water Ordering - 32340,9,2021,38,9/13/2021,98.4333725,98.4333725
Water Ordering - 32286,9,2021,38,9/14/2021,184.97612,61.65870667
Water Ordering - 32287,9,2021,38,9/14/2021,1373.070938,171.6338673
Water Ordering - 32288,9,2021,38,9/14/2021,342.4164734,68.48329468
Water Ordering - 32340,9,2021,38,9/14/2021,98.4333725,98.4333725
Water Ordering - 32286,9,2021,38,9/15/2021,124.3396187,62.16980934
Water Ordering - 32287,9,2021,38,9/15/2021,865.2000885,173.0400177
Water Ordering - 32288,9,2021,38,9/15/2021,629.7874374,69.97638194
Water Ordering - 32340,9,2021,38,9/15/2021,98.4333725,98.4333725
Water Ordering - 32286,9,2021,38,9/16/2021,124.89291,62.446455
Water Ordering - 32287,9,2021,38,9/16/2021,870.3560486,174.0712097
Water Ordering - 32288,9,2021,38,9/16/2021,142.2777328,71.13886642
Water Ordering - 32340,9,2021,38,9/16/2021,98.4333725,98.4333725
Water Ordering - 32286,9,2021,38,9/17/2021,62.75962448,62.75962448
Water Ordering - 32287,9,2021,38,9/17/2021,875.5284729,175.1056946
Water Ordering - 32288,9,2021,38,9/17/2021,71.4364624,71.4364624
Water Ordering - 32340,9,2021,38,9/17/2021,98.4333725,98.4333725
Water Ordering - 32286,9,2021,38,9/18/2021,62.89371872,62.89371872
Water Ordering - 32287,9,2021,38,9/18/2021,1056.99649,176.1660817
Water Ordering - 32288,9,2021,38,9/18/2021,71.5075531,71.5075531
Water Ordering - 32340,9,2021,38,9/18/2021,98.4333725,98.4333725
Water Ordering - 32286,9,2021,39,9/19/2021,62.96907425,62.96907425
Water Ordering - 32287,9,2021,39,9/19/2021,1957.869736,177.9881578
Water Ordering - 32288,9,2021,39,9/19/2021,359.6374512,71.92749023
Water Ordering - 32340,9,2021,39,9/19/2021,98.4333725,98.4333725
Water Ordering - 32286,9,2021,39,9/20/2021,62.96907425,62.96907425
Water Ordering - 32287,9,2021,39,9/20/2021,2349.819412,180.7553394
Water Ordering - 32288,9,2021,39,9/20/2021,218.2867584,72.76225281
Water Ordering - 32340,9,2021,39,9/20/2021,98.4333725,98.4333725
Water Ordering - 32286,9,2021,39,9/21/2021,62.96907425,62.96907425
Water Ordering - 32287,9,2021,39,9/21/2021,1281.140182,183.0200261
Water Ordering - 32288,9,2021,39,9/21/2021,73.1375351,73.1375351
Water Ordering - 32340,9,2021,39,9/21/2021,98.4333725,98.4333725
Water Ordering - 32286,9,2021,39,9/22/2021,62.96907425,62.96907425
Water Ordering - 32287,9,2021,39,9/22/2021,1660.796555,184.5329505
Water Ordering - 32288,9,2021,39,9/22/2021,73.1375351,73.1375351
Water Ordering - 32340,9,2021,39,9/22/2021,98.4333725,98.4333725
Water Ordering - 32286,9,2021,39,9/23/2021,62.96907425,62.96907425
Water Ordering - 32287,9,2021,39,9/23/2021,557.2024231,185.734141
Water Ordering - 32288,9,2021,39,9/23/2021,220.6477585,73.54925283
Water Ordering - 32340,9,2021,39,9/23/2021,1500.495331,100.0330221
Water Ordering - 32286,9,2021,39,9/24/2021,62.96907425,62.96907425
Water Ordering - 32287,9,2021,39,9/24/2021,2465.635941,189.6643031
Water Ordering - 32288,9,2021,39,9/24/2021,222.5051498,74.16838328
Water Ordering - 32340,9,2021,39,9/24/2021,2506.646095,104.4435873
Water Ordering - 32286,9,2021,39,9/25/2021,62.96907425,62.96907425
Water Ordering - 32287,9,2021,39,9/25/2021,1149.757462,191.6262436
Water Ordering - 32288,9,2021,39,9/25/2021,74.44328308,74.44328308
Water Ordering - 32340,9,2021,39,9/25/2021,863.1405716,107.8925714
Water Ordering - 32286,9,2021,40,9/26/2021,62.96907425,62.96907425
Water Ordering - 32287,9,2021,40,9/26/2021,963.7841187,192.7568237
Water Ordering - 32288,9,2021,40,9/26/2021,74.44328308,74.44328308
Water Ordering - 32340,9,2021,40,9/26/2021,108.7136536,108.7136536
Water Ordering - 32286,9,2021,40,9/27/2021,62.96907425,62.96907425
Water Ordering - 32287,9,2021,40,9/27/2021,580.7373962,193.5791321
Water Ordering - 32288,9,2021,40,9/27/2021,74.44393158,74.44393158
Water Ordering - 32340,9,2021,40,9/27/2021,108.7136536,108.7136536
Water Ordering - 32286,9,2021,40,9/28/2021,62.96907425,62.96907425
Water Ordering - 32287,9,2021,40,9/28/2021,193.7698212,193.7698212
Water Ordering - 32288,9,2021,40,9/28/2021,74.44393158,74.44393158
Water Ordering - 32340,9,2021,40,9/28/2021,108.7136536,108.7136536
Water Ordering - 32286,9,2021,40,9/29/2021,62.96907425,62.96907425
Water Ordering - 32287,9,2021,40,9/29/2021,386.7701111,193.3850555
Water Ordering - 32288,9,2021,40,9/29/2021,74.44393158,74.44393158
Water Ordering - 32340,9,2021,40,9/29/2021,108.7136536,108.7136536
Water Ordering - 32286,9,2021,40,9/30/2021,62.96907425,62.96907425
Water Ordering - 32287,9,2021,40,9/30/2021,322.5396423,161.2698212
Water Ordering - 32288,9,2021,40,9/30/2021,74.44393158,74.44393158
Water Ordering - 32340,9,2021,40,9/30/2021,108.7136536,108.7136536
Water Ordering - 32286,10,2021,40,10/01/2021,62.96907425,62.96907425
Water Ordering - 32287,10,2021,40,10/01/2021,193.7698212,193.7698212
Water Ordering - 32288,10,2021,40,10/01/2021,74.44393158,74.44393158
Water Ordering - 32340,10,2021,40,10/01/2021,108.7313309,108.7313309
Water Ordering - 32286,10,2021,40,10/02/2021,126.4383278,63.21916389
Water Ordering - 32287,10,2021,40,10/02/2021,193.7698212,193.7698212
Water Ordering - 32288,10,2021,40,10/02/2021,74.44393158,74.44393158
Water Ordering - 32340,10,2021,40,10/02/2021,108.7313309,108.7313309
Water Ordering - 32286,10,2021,41,10/03/2021,319.8044739,63.96089478
Water Ordering - 32287,10,2021,41,10/03/2021,581.9629822,193.9876607
Water Ordering - 32288,10,2021,41,10/03/2021,74.44393158,74.44393158
Water Ordering - 32340,10,2021,41,10/03/2021,108.7313309,108.7313309
Water Ordering - 32286,10,2021,41,10/04/2021,325.1780853,65.03561707
Water Ordering - 32287,10,2021,41,10/04/2021,1966.480057,196.6480057
Water Ordering - 32288,10,2021,41,10/04/2021,74.44393158,74.44393158
Water Ordering - 32340,10,2021,41,10/04/2021,108.7313309,108.7313309
Water Ordering - 32286,10,2021,41,10/05/2021,330.4552307,66.09104614
Water Ordering - 32287,10,2021,41,10/05/2021,1788.67688,198.7418755
Water Ordering - 32288,10,2021,41,10/05/2021,74.44393158,74.44393158
Water Ordering - 32340,10,2021,41,10/05/2021,1879.858986,110.5799403
Water Ordering - 32286,10,2021,41,10/06/2021,335.6882935,67.13765869
Water Ordering - 32287,10,2021,41,10/06/2021,199.7730255,199.7730255
Water Ordering - 32288,10,2021,41,10/06/2021,300.0267639,75.00669098
Water Ordering - 32340,10,2021,41,10/06/2021,2762.67601,115.1115004
Water Ordering - 32286,10,2021,41,10/07/2021,67.7557373,67.7557373
Water Ordering - 32287,10,2021,41,10/07/2021,1619.650436,202.4563046
Water Ordering - 32288,10,2021,41,10/07/2021,75.4866333,75.4866333
Water Ordering - 32340,10,2021,41,10/07/2021,1308.69857,118.9725973
Water Ordering - 32286,10,2021,41,10/08/2021,204.4380875,68.14602915
Water Ordering - 32287,10,2021,41,10/08/2021,1019.312973,203.8625946
Water Ordering - 32288,10,2021,41,10/08/2021,611.7574844,76.46968555
Water Ordering - 32340,10,2021,41,10/08/2021,120.1051407,120.1051407
Water Ordering - 32286,10,2021,41,10/09/2021,68.48535919,68.48535919
Water Ordering - 32287,10,2021,41,10/09/2021,3297.519394,206.0949621
Water Ordering - 32288,10,2021,41,10/09/2021,547.037384,78.14819772
Water Ordering - 32340,10,2021,41,10/09/2021,120.1051407,120.1051407
Water Ordering - 32286,10,2021,42,10/10/2021,68.48535919,68.48535919
Water Ordering - 32287,10,2021,42,10/10/2021,1251.238556,208.5397593
Water Ordering - 32288,10,2021,42,10/10/2021,317.3725052,79.3431263
Water Ordering - 32340,10,2021,42,10/10/2021,120.1239929,120.1239929
Water Ordering - 32286,10,2021,42,10/11/2021,68.48535919,68.48535919
Water Ordering - 32288,10,2021,42,10/11/2021,79.80235291,79.80235291
Water Ordering - 32340,10,2021,42,10/11/2021,120.1406326,120.1406326
Water Ordering - 32286,10,2021,42,10/12/2021,68.48535919,68.48535919
Water Ordering - 32287,10,2021,42,10/12/2021,422.5882568,211.2941284
Water Ordering - 32288,10,2021,42,10/12/2021,79.80235291,79.80235291
Water Ordering - 32340,10,2021,42,10/12/2021,120.1406326,120.1406326
Water Ordering - 32286,10,2021,42,10/13/2021,68.48535919,68.48535919
Water Ordering - 32287,10,2021,42,10/13/2021,634.5737762,211.5245921
Water Ordering - 32288,10,2021,42,10/13/2021,79.80235291,79.80235291
Water Ordering - 32340,10,2021,42,10/13/2021,120.1406326,120.1406326
Water Ordering - 32286,10,2021,42,10/14/2021,68.48535919,68.48535919
Water Ordering - 32287,10,2021,42,10/14/2021,1059.136505,211.827301
Water Ordering - 32288,10,2021,42,10/14/2021,79.80235291,79.80235291
Water Ordering - 32340,10,2021,42,10/14/2021,120.1406326,120.1406326
Water Ordering - 32286,10,2021,42,10/15/2021,68.48535919,68.48535919
Water Ordering - 32287,10,2021,42,10/15/2021,212.052536,212.052536
Water Ordering - 32288,10,2021,42,10/15/2021,79.80235291,79.80235291
Water Ordering - 32340,10,2021,42,10/15/2021,120.1612473,120.1612473
Water Ordering - 32286,10,2021,42,10/16/2021,136.9707184,68.48535919
Water Ordering - 32287,10,2021,42,10/16/2021,1276.824554,212.8040924
Water Ordering - 32288,10,2021,42,10/16/2021,79.80235291,79.80235291
Water Ordering - 32340,10,2021,42,10/16/2021,120.1612473,120.1612473
Water Ordering - 32286,10,2021,43,10/17/2021,206.4038315,68.80127716
Water Ordering - 32287,10,2021,43,10/17/2021,1714.230301,214.2787876
Water Ordering - 32288,10,2021,43,10/17/2021,563.5968704,80.51383863
Water Ordering - 32340,10,2021,43,10/17/2021,120.1612473,120.1612473
Water Ordering - 32286,10,2021,43,10/18/2021,138.6389236,69.31946182
Water Ordering - 32287,10,2021,43,10/18/2021,1465.435944,209.3479919
Water Ordering - 32288,10,2021,43,10/18/2021,740.1454163,82.23837958
Water Ordering - 32340,10,2021,43,10/18/2021,120.1612473,120.1612473
Water Ordering - 32286,10,2021,43,10/19/2021,350.1994019,70.03988037
Water Ordering - 32287,10,2021,43,10/19/2021,1738.184296,217.273037
Water Ordering - 32288,10,2021,43,10/19/2021,166.6970825,83.34854126
Water Ordering - 32340,10,2021,43,10/19/2021,120.1612473,120.1612473
Water Ordering - 32286,10,2021,43,10/20/2021,427.2992096,71.21653493
Water Ordering - 32287,10,2021,43,10/20/2021,3083.563705,220.2545504
Water Ordering - 32340,10,2021,43,10/20/2021,120.1612473,120.1612473
Water Ordering - 32286,10,2021,43,10/21/2021,434.8828583,72.48047638
Water Ordering - 32287,10,2021,43,10/21/2021,663.2483521,221.082784
Water Ordering - 32288,10,2021,43,10/21/2021,253.7505875,84.58352915
Water Ordering - 32340,10,2021,43,10/21/2021,120.1612473,120.1612473
Water Ordering - 32286,10,2021,43,10/22/2021,220.2845078,73.42816925
Water Ordering - 32287,10,2021,43,10/22/2021,1918.147903,213.1275448
Water Ordering - 32288,10,2021,43,10/22/2021,84.83933258,84.83933258
Water Ordering - 32340,10,2021,43,10/22/2021,120.1612473,120.1612473
Water Ordering - 32286,10,2021,43,10/23/2021,73.80023193,73.80023193
Water Ordering - 32287,10,2021,43,10/23/2021,2478.839172,225.3490157
Water Ordering - 32288,10,2021,43,10/23/2021,84.83933258,84.83933258
Water Ordering - 32340,10,2021,43,10/23/2021,120.1612473,120.1612473
Water Ordering - 32286,10,2021,44,10/24/2021,73.80023193,73.80023193
Water Ordering - 32287,10,2021,44,10/24/2021,3189.253159,227.803797
Water Ordering - 32288,10,2021,44,10/24/2021,427.3382339,85.46764679
Water Ordering - 32340,10,2021,44,10/24/2021,120.1612473,120.1612473
Water Ordering - 32286,10,2021,44,10/25/2021,73.80023193,73.80023193
Water Ordering - 32287,10,2021,44,10/25/2021,3000.890411,230.837724
Water Ordering - 32288,10,2021,44,10/25/2021,782.4205399,86.93561554
Water Ordering - 32340,10,2021,44,10/25/2021,1211.765144,121.1765144
Water Ordering - 32286,10,2021,44,10/26/2021,73.80023193,73.80023193
Water Ordering - 32287,10,2021,44,10/26/2021,1631.77359,233.1105129
Water Ordering - 32288,10,2021,44,10/26/2021,87.922966,87.922966
Water Ordering - 32340,10,2021,44,10/26/2021,3001.579475,125.0658115
Water Ordering - 32286,10,2021,44,10/27/2021,73.80023193,73.80023193
Water Ordering - 32287,10,2021,44,10/27/2021,937.2964172,234.3241043
Water Ordering - 32288,10,2021,44,10/27/2021,87.922966,87.922966
Water Ordering - 32340,10,2021,44,10/27/2021,384.1426544,128.0475515
Water Ordering - 32286,10,2021,44,10/28/2021,73.80023193,73.80023193
Water Ordering - 32287,10,2021,44,10/28/2021,2123.675125,235.9639028
Water Ordering - 32288,10,2021,44,10/28/2021,532.0368729,88.67281214
Water Ordering - 32340,10,2021,44,10/28/2021,128.264801,128.264801
Water Ordering - 32286,10,2021,44,10/29/2021,73.80023193,73.80023193
Water Ordering - 32287,10,2021,44,10/29/2021,949.4382019,237.3595505
Water Ordering - 32288,10,2021,44,10/29/2021,89.44760895,89.44760895
Water Ordering - 32340,10,2021,44,10/29/2021,128.3229218,128.3229218
Water Ordering - 32286,10,2021,44,10/30/2021,73.80023193,73.80023193
Water Ordering - 32288,10,2021,44,10/30/2021,89.57623291,89.57623291
Water Ordering - 32340,10,2021,44,10/30/2021,128.3229218,128.3229218
Water Ordering - 32286,10,2021,45,10/31/2021,73.80023193,73.80023193
Water Ordering - 32288,10,2021,45,10/31/2021,89.57623291,89.57623291
Water Ordering - 32340,10,2021,45,10/31/2021,128.3229218,128.3229218
Water Ordering - 32286,11,2021,45,11/01/2021,73.80023193,73.80023193
Water Ordering - 32287,11,2021,45,11/01/2021,1190.061356,238.0122711
Water Ordering - 32288,11,2021,45,11/01/2021,89.57623291,89.57623291
Water Ordering - 32340,11,2021,45,11/01/2021,128.3413849,128.3413849
Water Ordering - 32286,11,2021,45,11/02/2021,73.80023193,73.80023193
Water Ordering - 32287,11,2021,45,11/02/2021,3118.165344,239.8588726
Water Ordering - 32288,11,2021,45,11/02/2021,1089.386986,90.78224881
Water Ordering - 32340,11,2021,45,11/02/2021,128.3666229,128.3666229
Water Ordering - 32286,11,2021,45,11/03/2021,73.80023193,73.80023193
Water Ordering - 32287,11,2021,45,11/03/2021,1115.980026,223.1960052
Water Ordering - 32288,11,2021,45,11/03/2021,463.0827103,92.61654205
Water Ordering - 32340,11,2021,45,11/03/2021,128.3666229,128.3666229
Water Ordering - 32286,11,2021,45,11/04/2021,73.80023193,73.80023193
Water Ordering - 32288,11,2021,45,11/04/2021,467.5783157,93.51566315
Water Ordering - 32340,11,2021,45,11/04/2021,128.3666229,128.3666229
Water Ordering - 32286,11,2021,45,11/05/2021,73.80023193,73.80023193
Water Ordering - 32288,11,2021,45,11/05/2021,94.10019684,94.10019684
Water Ordering - 32340,11,2021,45,11/05/2021,128.3666229,128.3666229
Water Ordering - 32286,11,2021,45,11/06/2021,73.80023193,73.80023193
Water Ordering - 32287,11,2021,45,11/06/2021,744.12117,248.04039
Water Ordering - 32288,11,2021,45,11/06/2021,760.7696228,95.09620285
Water Ordering - 32340,11,2021,45,11/06/2021,128.3666229,128.3666229
Water Ordering - 32286,11,2021,46,11/07/2021,73.80023193,73.80023193
Water Ordering - 32287,11,2021,46,11/07/2021,625.1317749,208.3772583
Water Ordering - 32288,11,2021,46,11/07/2021,385.5912018,96.39780045
Water Ordering - 32340,11,2021,46,11/07/2021,128.3666229,128.3666229
Water Ordering - 32286,11,2021,46,11/08/2021,73.80023193,73.80023193
Water Ordering - 32287,11,2021,46,11/08/2021,248.3772583,248.3772583
Water Ordering - 32288,11,2021,46,11/08/2021,96.66078186,96.66078186
Water Ordering - 32340,11,2021,46,11/08/2021,128.3666229,128.3666229
Water Ordering - 32286,11,2021,46,11/09/2021,73.80023193,73.80023193
Water Ordering - 32287,11,2021,46,11/09/2021,248.3772583,248.3772583
Water Ordering - 32288,11,2021,46,11/09/2021,96.66078186,96.66078186
Water Ordering - 32340,11,2021,46,11/09/2021,128.3666229,128.3666229
Water Ordering - 32286,11,2021,46,11/10/2021,73.80023193,73.80023193
Water Ordering - 32287,11,2021,46,11/10/2021,248.3772583,248.3772583
Water Ordering - 32288,11,2021,46,11/10/2021,96.66078186,96.66078186
Water Ordering - 32340,11,2021,46,11/10/2021,128.3666229,128.3666229
Water Ordering - 32286,11,2021,46,11/11/2021,73.80023193,73.80023193
Water Ordering - 32287,11,2021,46,11/11/2021,248.3772583,248.3772583
Water Ordering - 32288,11,2021,46,11/11/2021,96.66078186,96.66078186
Water Ordering - 32340,11,2021,46,11/11/2021,128.3666229,128.3666229
Water Ordering - 32286,11,2021,46,11/12/2021,73.80023193,73.80023193
Water Ordering - 32287,11,2021,46,11/12/2021,744.7645874,248.2548625
Water Ordering - 32288,11,2021,46,11/12/2021,96.66078186,96.66078186
Water Ordering - 32340,11,2021,46,11/12/2021,128.3666229,128.3666229
Water Ordering - 32286,11,2021,46,11/13/2021,73.80023193,73.80023193
Water Ordering - 32287,11,2021,46,11/13/2021,248.3772583,248.3772583
Water Ordering - 32288,11,2021,46,11/13/2021,96.66078186,96.66078186
Water Ordering - 32340,11,2021,46,11/13/2021,128.3666229,128.3666229
Water Ordering - 32286,11,2021,47,11/14/2021,73.80023193,73.80023193
Water Ordering - 32288,11,2021,47,11/14/2021,96.66078186,96.66078186
Water Ordering - 32340,11,2021,47,11/14/2021,128.3666229,128.3666229
Water Ordering - 32286,11,2021,47,11/15/2021,73.80023193,73.80023193
Water Ordering - 32288,11,2021,47,11/15/2021,96.66078186,96.66078186
Water Ordering - 32340,11,2021,47,11/15/2021,128.3666229,128.3666229
Water Ordering - 32286,11,2021,47,11/16/2021,73.80023193,73.80023193
Water Ordering - 32288,11,2021,47,11/16/2021,485.5881729,97.11763458
Water Ordering - 32340,11,2021,47,11/16/2021,128.3666229,128.3666229
Water Ordering - 32286,11,2021,47,11/17/2021,73.80023193,73.80023193
Water Ordering - 32288,11,2021,47,11/17/2021,1188.326096,99.02717463
Water Ordering - 32340,11,2021,47,11/17/2021,1424.723007,129.5202734
Water Ordering - 32286,11,2021,47,11/18/2021,73.80023193,73.80023193
Water Ordering - 32288,11,2021,47,11/18/2021,100.4761963,100.4761963
Water Ordering - 32340,11,2021,47,11/18/2021,3203.694565,133.4872735
Water Ordering - 32286,11,2021,47,11/19/2021,73.80023193,73.80023193
Water Ordering - 32288,11,2021,47,11/19/2021,1014.670479,101.4670479
Water Ordering - 32340,11,2021,47,11/19/2021,3334.436569,138.9348571
Water Ordering - 32286,11,2021,47,11/20/2021,73.80023193,73.80023193
Water Ordering - 32288,11,2021,47,11/20/2021,1141.152,103.7410909
Water Ordering - 32340,11,2021,47,11/20/2021,853.9283905,142.3213984
Water Ordering - 32286,11,2021,48,11/21/2021,73.80023193,73.80023193
Water Ordering - 32288,11,2021,48,11/21/2021,105.0341721,105.0341721
Water Ordering - 32340,11,2021,48,11/21/2021,142.8543243,142.8543243
Water Ordering - 32286,11,2021,48,11/22/2021,73.80023193,73.80023193
Water Ordering - 32288,11,2021,48,11/22/2021,105.0341721,105.0341721
